cliente_id,plano,contrato,forma_pagamento,canal_aquisicao,tempo_cliente_meses,receita_mensal,desconto_pct,horas_uso_semana,queda_uso_30d_pct,dias_sem_acesso,nota_satisfacao,chamados_90d,falhas_pagamento_90d,reajuste_recente,cancelou_60d
CLI00250,Essencial,Mensal,Cartão,Mídia paga,17,49.9,0,1.5,6.1,4,9,0,0,0,0
CLI00251,Plus,Mensal,Pix,Parceiro,28,75.9,5,0.6,49.6,8,8,0,0,0,0
CLI00252,Premium,Mensal,Débito automático,Busca orgânica,10,113.9,5,5.3,17.5,8,8,1,0,0,0
CLI00253,Essencial,Anual,Pix,Indicação,30,49.9,0,6.3,5.8,5,6,2,0,0,0
CLI00254,Essencial,Mensal,Cartão,Indicação,18,44.91,10,5.8,6.1,2,8,1,0,0,0
CLI00255,Essencial,Mensal,Pix,Mídia paga,17,47.4,5,4.3,17.4,12,7,0,1,1,0
CLI00256,Plus,Anual,Pix,Indicação,48,71.91,10,3.1,60.3,7,4,1,0,0,1
CLI00257,Plus,Anual,Cartão,Busca orgânica,21,71.91,10,3.9,13.4,2,7,2,1,1,0
CLI00258,Essencial,Mensal,Débito automático,Parceiro,5,47.4,5,4.1,33.2,7,4,2,0,0,0
CLI00259,Essencial,Mensal,Cartão,Busca orgânica,35,49.9,0,3.7,11.9,8,7,1,1,0,0
CLI00260,Plus,Anual,Cartão,Indicação,40,79.9,0,8.3,3.9,6,9,1,0,0,0
CLI00261,Essencial,Mensal,Débito automático,Mídia paga,91,49.9,0,0.5,45.4,4,6,1,0,0,0
CLI00262,Premium,Mensal,Débito automático,Busca orgânica,30,107.91,10,6.5,46.9,6,6,0,0,0,0
CLI00263,Essencial,Mensal,Pix,Busca orgânica,20,49.9,0,5.2,66.3,8,5,1,0,0,1
CLI00264,Essencial,Mensal,Cartão,Indicação,36,49.9,0,2.4,24.3,7,9,0,1,0,0
CLI00265,Premium,Anual,Boleto,Busca orgânica,10,113.9,5,4.0,57.8,7,6,0,1,0,1
CLI00266,Essencial,Mensal,Cartão,Indicação,17,42.42,15,1.9,7.0,3,4,1,1,1,0
CLI00267,Essencial,Mensal,Cartão,Mídia paga,38,42.42,15,4.8,12.6,9,7,3,1,0,1
CLI00268,Essencial,Mensal,Pix,Busca orgânica,22,49.9,0,2.7,28.9,10,5,3,0,0,0
CLI00269,Essencial,Mensal,Cartão,Busca orgânica,6,47.4,5,9.4,25.0,9,5,1,1,1,0
CLI00270,Essencial,Mensal,Pix,Parceiro,21,49.9,0,2.7,24.5,7,7,1,0,0,0
CLI00271,Essencial,Anual,Boleto,Mídia paga,28,39.92,20,0.4,33.9,11,6,0,0,0,0
CLI00272,Essencial,Mensal,Cartão,Mídia paga,21,47.4,5,9.0,17.5,11,7,1,0,0,0
CLI00273,Essencial,Mensal,Cartão,Parceiro,7,49.9,0,8.0,14.7,7,4,3,1,0,1
CLI00274,Plus,Mensal,Cartão,Indicação,3,79.9,0,1.4,48.3,14,5,0,2,0,1
CLI00275,Plus,Anual,Pix,Mídia paga,43,67.92,15,2.6,22.5,5,7,1,0,0,0
CLI00276,Essencial,Mensal,Débito automático,Parceiro,40,47.4,5,6.2,37.3,15,8,0,0,0,1
CLI00277,Essencial,Anual,Boleto,Mídia paga,16,42.42,15,1.1,14.6,3,6,0,1,0,0
CLI00278,Plus,Anual,Débito automático,Busca orgânica,15,71.91,10,3.7,12.1,4,8,2,0,0,0
CLI00279,Premium,Mensal,Boleto,Mídia paga,20,113.9,5,3.4,40.3,9,6,2,5,0,1
CLI00280,Premium,Anual,Cartão,Indicação,44,101.92,15,11.7,13.0,4,7,0,0,0,0
CLI00281,Essencial,Mensal,Cartão,Indicação,28,44.91,10,7.3,4.7,2,8,0,1,0,0
CLI00282,Essencial,Anual,Cartão,Mídia paga,58,44.91,10,6.9,8.6,8,9,0,1,0,0
CLI00283,Essencial,Anual,Débito automático,Indicação,28,49.9,0,4.2,42.3,8,5,0,0,1,0
CLI00284,Essencial,Mensal,Cartão,Indicação,13,44.91,10,4.9,28.3,8,7,1,0,1,0
CLI00285,Plus,Mensal,Cartão,Busca orgânica,16,67.92,15,13.4,57.9,10,5,0,0,0,0
CLI00286,Essencial,Mensal,Cartão,Busca orgânica,36,42.42,15,2.8,47.3,11,8,0,0,1,0
CLI00287,Essencial,Mensal,Cartão,Busca orgânica,67,49.9,0,3.4,56.2,14,8,0,0,0,0
CLI00288,Essencial,Anual,Pix,Mídia paga,29,39.92,20,0.9,29.5,7,10,0,0,0,0
CLI00289,Plus,Anual,Boleto,Mídia paga,49,75.9,5,0.9,3.1,3,7,0,1,0,0
CLI00290,Essencial,Mensal,Cartão,Mídia paga,33,49.9,0,5.5,53.2,10,4,1,3,1,1
CLI00291,Premium,Anual,Pix,Indicação,31,107.91,10,24.3,28.8,5,6,0,0,1,0
CLI00292,Essencial,Anual,Cartão,Busca orgânica,72,44.91,10,4.5,13.2,7,6,0,1,1,0
CLI00293,Premium,Mensal,Cartão,Parceiro,11,119.9,0,4.6,14.0,3,9,0,1,0,0
CLI00294,Essencial,Mensal,Cartão,Busca orgânica,20,49.9,0,8.4,15.1,5,7,1,0,0,0
CLI00295,Premium,Anual,Pix,Indicação,18,113.9,5,11.1,19.8,2,8,1,0,0,0
CLI00296,Premium,Anual,Pix,Parceiro,25,101.92,15,8.6,27.8,13,9,1,0,1,0
CLI00297,Premium,Anual,Pix,Busca orgânica,8,119.9,0,10.7,12.5,5,9,0,0,0,0
CLI00298,Plus,Mensal,Débito automático,Busca orgânica,24,71.91,10,5.8,46.5,9,6,0,0,0,0
CLI00299,Plus,Mensal,Cartão,Indicação,15,63.92,20,9.2,33.7,9,8,1,1,0,0
CLI00300,Plus,Mensal,Débito automático,Mídia paga,16,63.92,20,1.9,52.8,8,7,1,0,1,1
CLI00301,Plus,Mensal,Débito automático,Indicação,52,79.9,0,5.9,6.7,1,7,0,1,0,0
CLI00302,Essencial,Mensal,Cartão,Mídia paga,14,44.91,10,2.5,31.4,5,4,2,0,0,1
CLI00303,Plus,Anual,Cartão,Mídia paga,85,75.9,5,0.7,19.1,8,6,1,1,0,0
CLI00304,Plus,Mensal,Cartão,Mídia paga,28,71.91,10,6.4,10.6,6,6,0,0,0,0
CLI00305,Premium,Anual,Cartão,Indicação,4,113.9,5,9.8,30.0,7,5,2,0,0,0
CLI00306,Plus,Mensal,Cartão,Indicação,49,67.92,15,11.0,15.3,2,8,1,0,0,0
CLI00307,Essencial,Mensal,Cartão,Mídia paga,3,44.91,10,2.1,26.9,6,7,2,1,0,1
CLI00308,Plus,Anual,Boleto,Parceiro,10,75.9,5,4.9,63.9,7,5,1,1,0,1
CLI00309,Essencial,Anual,Boleto,Indicação,33,39.92,20,5.0,44.3,10,6,0,0,0,0
CLI00310,Essencial,Mensal,Pix,Busca orgânica,21,39.92,20,2.4,49.2,10,5,1,0,0,1
CLI00311,Plus,Anual,Débito automático,Mídia paga,40,79.9,0,0.6,10.2,3,9,2,0,0,0
CLI00312,Essencial,Mensal,Boleto,Mídia paga,16,44.91,10,1.1,43.5,8,3,2,1,1,1
CLI00313,Essencial,Mensal,Cartão,Parceiro,16,39.92,20,3.6,10.8,7,4,1,1,0,0
CLI00314,Essencial,Mensal,Pix,Mídia paga,18,42.42,15,3.8,20.6,6,7,3,0,0,0
CLI00315,Essencial,Anual,Débito automático,Indicação,34,42.42,15,2.3,13.3,4,6,1,0,0,0
CLI00316,Essencial,Mensal,Boleto,Mídia paga,40,44.91,10,2.0,80.0,14,5,2,0,0,1
CLI00317,Essencial,Anual,Débito automático,Mídia paga,10,49.9,0,2.5,28.3,5,9,0,1,0,0
CLI00318,Plus,Mensal,Cartão,Busca orgânica,54,79.9,0,2.8,42.7,11,6,0,1,0,0
CLI00319,Essencial,Mensal,Débito automático,Busca orgânica,82,49.9,0,2.8,50.1,8,6,0,0,1,0
CLI00320,Premium,Anual,Cartão,Indicação,25,107.91,10,18.4,27.5,7,6,2,1,0,1
CLI00321,Premium,Mensal,Cartão,Busca orgânica,30,101.92,15,18.3,53.6,17,5,2,2,0,0
CLI00322,Plus,Mensal,Pix,Mídia paga,15,75.9,5,5.3,26.0,12,10,0,0,0,0
CLI00323,Essencial,Mensal,Débito automático,Indicação,48,44.91,10,1.5,52.0,13,7,2,0,1,0
CLI00324,Plus,Mensal,Cartão,Mídia paga,3,75.9,5,5.2,37.7,9,6,1,0,1,1
CLI00325,Premium,Mensal,Cartão,Indicação,64,119.9,0,3.7,1.0,3,9,0,0,0,0
CLI00326,Plus,Mensal,Débito automático,Busca orgânica,60,79.9,0,4.2,15.4,5,8,0,1,1,1
CLI00327,Plus,Mensal,Cartão,Mídia paga,9,79.9,0,8.8,2.0,3,10,0,1,0,0
CLI00328,Plus,Mensal,Débito automático,Indicação,14,71.91,10,3.2,17.4,4,8,0,0,0,0
CLI00329,Plus,Mensal,Cartão,Mídia paga,22,71.91,10,7.0,12.3,8,7,1,1,0,0
CLI00330,Essencial,Mensal,Pix,Busca orgânica,44,47.4,5,2.4,40.7,12,10,1,1,0,0
CLI00331,Plus,Mensal,Cartão,Mídia paga,7,63.92,20,8.8,40.6,7,6,3,0,1,1
CLI00332,Essencial,Mensal,Boleto,Parceiro,17,49.9,0,3.4,21.9,5,8,0,2,0,0
CLI00333,Plus,Anual,Boleto,Busca orgânica,37,71.91,10,8.8,21.1,6,8,0,1,0,0
CLI00334,Premium,Mensal,Cartão,Indicação,9,119.9,0,3.2,4.9,6,10,1,0,0,0
CLI00335,Essencial,Mensal,Débito automático,Mídia paga,23,47.4,5,5.2,18.0,10,6,2,1,0,0
CLI00336,Plus,Mensal,Débito automático,Busca orgânica,26,71.91,10,4.6,50.5,8,5,1,0,0,0
CLI00337,Essencial,Mensal,Cartão,Indicação,11,47.4,5,3.8,19.6,4,7,1,0,0,0
CLI00338,Plus,Mensal,Pix,Mídia paga,26,71.91,10,8.1,20.5,12,7,0,0,0,0
CLI00339,Essencial,Anual,Débito automático,Indicação,27,47.4,5,2.7,32.1,6,5,4,1,1,1
CLI00340,Premium,Mensal,Pix,Mídia paga,15,119.9,0,9.2,25.4,6,7,0,0,0,0
CLI00341,Essencial,Mensal,Boleto,Busca orgânica,6,42.42,15,1.9,7.3,2,9,1,1,0,0
CLI00342,Premium,Anual,Cartão,Mídia paga,6,107.91,10,14.7,27.5,13,9,1,0,0,0
CLI00343,Plus,Mensal,Boleto,Mídia paga,35,71.91,10,11.4,18.2,1,6,0,0,1,0
CLI00344,Plus,Anual,Boleto,Busca orgânica,35,63.92,20,5.1,2.6,5,8,1,0,0,0
CLI00345,Plus,Anual,Cartão,Mídia paga,19,71.91,10,12.8,24.4,8,6,0,0,0,0
CLI00346,Plus,Mensal,Cartão,Indicação,22,79.9,0,9.9,26.3,5,8,0,1,1,0
CLI00347,Premium,Mensal,Pix,Indicação,17,107.91,10,2.5,33.2,4,7,1,1,0,0
CLI00348,Essencial,Mensal,Boleto,Mídia paga,55,47.4,5,3.5,91.6,12,6,2,0,0,1
CLI00349,Plus,Anual,Cartão,Parceiro,17,79.9,0,6.4,8.0,2,9,1,0,0,0
CLI00350,Essencial,Mensal,Cartão,Mídia paga,73,44.91,10,2.7,43.3,13,6,0,1,0,0
CLI00351,Plus,Anual,Débito automático,Mídia paga,13,71.91,10,7.2,39.8,8,8,1,0,0,0
CLI00352,Essencial,Mensal,Cartão,Busca orgânica,48,47.4,5,3.4,54.7,7,4,2,1,0,1
CLI00353,Plus,Mensal,Pix,Mídia paga,9,79.9,0,4.0,0.6,4,9,0,0,0,0
CLI00354,Plus,Mensal,Pix,Mídia paga,31,71.91,10,8.6,9.4,5,8,0,0,1,0
CLI00355,Plus,Mensal,Boleto,Indicação,8,79.9,0,16.6,14.0,4,8,1,0,1,0
CLI00356,Plus,Mensal,Cartão,Busca orgânica,15,79.9,0,3.4,12.8,6,9,1,0,0,0
CLI00357,Plus,Anual,Boleto,Indicação,47,71.91,10,9.3,21.0,7,8,2,0,0,0
CLI00358,Plus,Mensal,Pix,Busca orgânica,8,75.9,5,0.8,66.0,8,7,0,0,0,1
CLI00359,Plus,Anual,Boleto,Mídia paga,62,71.91,10,3.0,22.0,1,7,1,0,0,0
CLI00360,Plus,Anual,Cartão,Busca orgânica,42,79.9,0,2.6,13.2,5,7,1,0,0,0
CLI00361,Premium,Mensal,Pix,Mídia paga,42,113.9,5,1.7,60.1,6,7,0,0,0,0
CLI00362,Essencial,Mensal,Débito automático,Parceiro,42,49.9,0,9.3,34.6,6,7,1,1,0,0
CLI00363,Essencial,Mensal,Débito automático,Parceiro,65,49.9,0,5.7,4.5,4,10,0,1,1,0
CLI00364,Essencial,Mensal,Cartão,Mídia paga,31,42.42,15,3.2,12.1,4,9,0,0,1,0
CLI00365,Plus,Anual,Cartão,Mídia paga,15,79.9,0,1.7,17.2,6,6,2,1,0,0
CLI00366,Essencial,Anual,Cartão,Busca orgânica,37,44.91,10,1.6,25.5,3,7,1,0,0,0
CLI00367,Plus,Anual,Cartão,Mídia paga,23,75.9,5,8.9,28.3,7,6,0,1,0,0
CLI00368,Plus,Mensal,Débito automático,Mídia paga,57,79.9,0,8.7,36.2,9,8,0,1,0,0
CLI00369,Essencial,Mensal,Boleto,Parceiro,24,49.9,0,0.8,15.2,9,6,2,2,1,1
CLI00370,Premium,Mensal,Pix,Mídia paga,44,119.9,0,5.4,5.3,5,7,1,0,1,0
CLI00371,Plus,Anual,Cartão,Busca orgânica,11,75.9,5,2.1,13.5,6,6,1,2,0,0
CLI00372,Essencial,Mensal,Cartão,Mídia paga,23,49.9,0,1.4,25.3,8,8,0,1,0,0
CLI00373,Essencial,Mensal,Cartão,Mídia paga,23,39.92,20,2.5,22.6,4,9,1,0,0,0
CLI00374,Essencial,Mensal,Cartão,Indicação,57,49.9,0,2.9,15.6,3,9,1,0,0,0
CLI00375,Essencial,Mensal,Débito automático,Mídia paga,42,47.4,5,4.8,3.7,6,7,0,0,1,0
CLI00376,Essencial,Mensal,Cartão,Mídia paga,11,49.9,0,4.3,12.4,4,7,0,0,1,1
CLI00377,Premium,Mensal,Cartão,Mídia paga,25,107.91,10,4.1,23.3,9,7,2,0,0,1
CLI00378,Essencial,Anual,Débito automático,Parceiro,19,49.9,0,4.2,30.6,4,7,0,0,0,0
CLI00379,Essencial,Anual,Cartão,Mídia paga,42,44.91,10,10.8,34.2,11,7,1,0,0,0
CLI00380,Plus,Mensal,Cartão,Mídia paga,45,71.91,10,2.2,44.0,4,7,0,0,1,0
CLI00381,Plus,Anual,Pix,Busca orgânica,54,63.92,20,10.1,21.5,5,6,2,1,0,0
CLI00382,Premium,Mensal,Cartão,Indicação,45,119.9,0,3.7,40.3,6,2,2,2,1,0
CLI00383,Plus,Anual,Pix,Busca orgânica,13,71.91,10,4.1,86.0,16,5,1,0,1,1
CLI00384,Plus,Mensal,Pix,Busca orgânica,23,79.9,0,2.9,33.0,8,7,1,0,0,0
CLI00385,Essencial,Mensal,Débito automático,Mídia paga,48,49.9,0,1.6,40.4,8,6,1,0,0,0
CLI00386,Premium,Mensal,Cartão,Mídia paga,60,101.92,15,1.6,27.1,9,7,0,0,0,0
CLI00387,Plus,Mensal,Cartão,Busca orgânica,8,67.92,15,5.6,20.5,11,6,0,0,0,0
CLI00388,Premium,Mensal,Débito automático,Busca orgânica,36,119.9,0,3.6,4.1,4,6,0,1,0,0
CLI00389,Essencial,Anual,Cartão,Parceiro,24,44.91,10,2.5,23.0,4,8,1,1,0,0
CLI00390,Premium,Anual,Cartão,Indicação,30,107.91,10,6.1,4.0,2,8,0,0,0,0
CLI00391,Plus,Mensal,Cartão,Indicação,42,79.9,0,3.2,7.0,8,9,1,0,0,0
CLI00392,Essencial,Mensal,Cartão,Mídia paga,26,49.9,0,0.5,18.2,5,8,1,0,0,1
CLI00393,Plus,Anual,Cartão,Mídia paga,28,67.92,15,11.9,57.7,7,7,1,2,0,0
CLI00394,Plus,Mensal,Boleto,Busca orgânica,11,75.9,5,2.6,52.8,8,6,1,0,0,0
CLI00395,Essencial,Mensal,Cartão,Indicação,23,49.9,0,3.2,1.3,3,8,0,0,0,0
CLI00396,Essencial,Mensal,Pix,Busca orgânica,22,49.9,0,1.8,33.9,5,10,0,0,0,0
CLI00397,Premium,Mensal,Cartão,Indicação,22,101.92,15,3.3,2.1,2,6,2,0,1,0
CLI00398,Essencial,Mensal,Cartão,Indicação,21,47.4,5,4.0,28.9,12,4,2,1,1,0
CLI00399,Essencial,Mensal,Débito automático,Busca orgânica,70,47.4,5,2.7,67.1,11,5,0,0,1,0
CLI00400,Essencial,Mensal,Débito automático,Indicação,41,49.9,0,2.0,15.8,5,10,1,1,0,0
CLI00401,Essencial,Anual,Boleto,Busca orgânica,9,49.9,0,3.8,32.0,11,4,0,2,0,0
CLI00402,Premium,Anual,Cartão,Mídia paga,5,119.9,0,5.3,38.2,6,6,2,0,0,0
CLI00403,Plus,Anual,Cartão,Indicação,23,79.9,0,4.7,20.8,6,6,2,0,0,0
CLI00404,Essencial,Mensal,Débito automático,Busca orgânica,51,49.9,0,1.2,34.3,4,7,3,0,0,0
CLI00405,Premium,Anual,Cartão,Busca orgânica,12,119.9,0,3.0,18.7,13,8,1,1,0,0
CLI00406,Premium,Anual,Cartão,Indicação,46,107.91,10,6.3,26.9,7,7,0,0,0,0
CLI00407,Essencial,Mensal,Cartão,Mídia paga,14,49.9,0,4.4,17.5,4,7,0,0,0,0
CLI00408,Premium,Mensal,Cartão,Indicação,19,95.92,20,5.1,16.6,6,9,0,0,1,0
CLI00409,Essencial,Anual,Débito automático,Parceiro,22,42.42,15,2.1,1.6,3,7,1,0,1,0
CLI00410,Premium,Mensal,Débito automático,Mídia paga,26,119.9,0,8.1,37.0,9,8,0,0,0,0
CLI00411,Plus,Anual,Pix,Busca orgânica,7,71.91,10,2.3,3.9,1,9,1,1,0,0
CLI00412,Plus,Anual,Cartão,Parceiro,9,79.9,0,16.5,21.4,9,7,0,1,0,0
CLI00413,Essencial,Anual,Débito automático,Busca orgânica,19,47.4,5,2.2,3.7,7,10,0,0,0,0
CLI00414,Premium,Anual,Pix,Busca orgânica,6,113.9,5,22.8,18.9,3,6,2,1,1,0
CLI00415,Essencial,Mensal,Débito automático,Busca orgânica,17,42.42,15,1.3,8.0,2,8,0,0,0,0
CLI00416,Essencial,Anual,Pix,Mídia paga,30,47.4,5,5.3,32.8,7,8,0,0,0,0
CLI00417,Essencial,Anual,Boleto,Mídia paga,11,49.9,0,2.6,9.7,6,8,1,1,0,1
CLI00418,Plus,Mensal,Cartão,Mídia paga,17,71.91,10,3.6,33.1,8,3,0,1,0,1
CLI00419,Essencial,Mensal,Pix,Parceiro,27,44.91,10,5.8,2.3,3,8,1,0,1,0
CLI00420,Premium,Mensal,Débito automático,Parceiro,8,119.9,0,5.8,19.0,5,8,1,0,1,0
CLI00421,Plus,Mensal,Boleto,Indicação,30,71.91,10,8.4,21.7,4,9,1,1,0,0
CLI00422,Essencial,Mensal,Boleto,Parceiro,24,44.91,10,6.4,30.0,11,6,0,1,0,0
CLI00423,Essencial,Mensal,Cartão,Indicação,13,49.9,0,9.5,55.5,12,8,0,0,0,0
CLI00424,Essencial,Mensal,Débito automático,Parceiro,54,49.9,0,2.3,27.7,5,9,0,0,0,0
CLI00425,Plus,Mensal,Cartão,Busca orgânica,10,71.91,10,3.8,65.2,5,7,0,0,0,0
CLI00426,Plus,Mensal,Pix,Busca orgânica,32,71.91,10,4.6,20.8,2,6,3,1,1,0
CLI00427,Essencial,Anual,Cartão,Busca orgânica,32,49.9,0,6.9,44.4,12,6,2,0,0,0
CLI00428,Premium,Anual,Cartão,Indicação,11,119.9,0,8.0,35.0,9,9,0,0,0,0
CLI00429,Essencial,Anual,Boleto,Mídia paga,13,49.9,0,2.5,39.4,5,8,0,1,0,0
CLI00430,Plus,Mensal,Débito automático,Indicação,36,63.92,20,1.4,2.6,5,8,0,0,0,0
CLI00431,Premium,Mensal,Pix,Busca orgânica,44,113.9,5,5.0,10.4,4,8,1,1,0,0
CLI00432,Plus,Anual,Cartão,Parceiro,31,75.9,5,2.0,11.5,4,8,3,0,0,0
CLI00433,Plus,Mensal,Cartão,Mídia paga,36,79.9,0,10.0,18.2,4,4,1,0,0,0
CLI00434,Premium,Anual,Cartão,Mídia paga,17,113.9,5,6.4,17.2,4,8,1,0,0,0
CLI00435,Essencial,Anual,Cartão,Parceiro,50,39.92,20,2.4,9.4,3,7,0,0,0,0
CLI00436,Essencial,Mensal,Boleto,Indicação,6,42.42,15,0.6,33.9,6,8,2,2,1,0
CLI00437,Essencial,Mensal,Pix,Busca orgânica,29,47.4,5,0.5,8.1,8,9,1,0,0,0
CLI00438,Plus,Mensal,Cartão,Indicação,49,67.92,15,3.6,48.3,4,6,1,1,1,1
CLI00439,Plus,Mensal,Débito automático,Indicação,45,75.9,5,4.2,6.1,4,8,0,0,0,0
CLI00440,Plus,Mensal,Cartão,Indicação,2,71.91,10,8.6,38.9,5,7,1,1,1,0
CLI00441,Premium,Anual,Cartão,Mídia paga,42,119.9,0,2.5,33.7,6,8,0,0,1,0
CLI00442,Essencial,Anual,Cartão,Busca orgânica,17,44.91,10,2.0,13.6,8,7,2,0,0,0
CLI00443,Plus,Mensal,Cartão,Mídia paga,17,71.91,10,14.3,27.0,5,9,0,1,0,0
CLI00444,Essencial,Mensal,Pix,Mídia paga,29,49.9,0,7.6,12.7,4,8,1,0,0,0
CLI00445,Essencial,Mensal,Débito automático,Busca orgânica,10,42.42,15,2.6,22.8,9,7,1,0,0,0
CLI00446,Plus,Mensal,Pix,Busca orgânica,32,79.9,0,3.4,11.9,3,5,0,0,0,0
CLI00447,Premium,Anual,Débito automático,Indicação,47,107.91,10,9.5,19.5,1,8,1,0,0,0
CLI00448,Plus,Mensal,Boleto,Mídia paga,60,63.92,20,6.1,60.0,12,7,0,2,1,1
CLI00449,Essencial,Anual,Débito automático,Busca orgânica,77,49.9,0,1.6,32.8,4,7,0,0,0,0
CLI00450,Plus,Mensal,Boleto,Mídia paga,30,63.92,20,5.2,7.9,4,5,1,1,1,0
CLI00451,Essencial,Mensal,Boleto,Busca orgânica,15,44.91,10,2.9,48.5,7,7,1,2,0,1
CLI00452,Premium,Anual,Débito automático,Mídia paga,12,107.91,10,3.1,42.0,6,6,0,0,0,0
CLI00453,Plus,Anual,Cartão,Busca orgânica,86,79.9,0,3.6,12.0,5,8,0,1,0,0
CLI00454,Essencial,Anual,Cartão,Busca orgânica,20,47.4,5,3.4,11.8,5,6,0,0,0,0
CLI00455,Essencial,Mensal,Débito automático,Busca orgânica,3,47.4,5,1.4,73.0,12,2,1,1,0,1
CLI00456,Essencial,Anual,Débito automático,Mídia paga,13,42.42,15,5.7,10.6,11,9,0,0,0,0
CLI00457,Premium,Mensal,Débito automático,Busca orgânica,16,113.9,5,7.4,58.2,14,7,0,0,0,0
CLI00458,Essencial,Mensal,Pix,Mídia paga,42,49.9,0,2.5,27.9,5,8,0,0,1,0
CLI00459,Plus,Anual,Débito automático,Indicação,62,75.9,5,9.1,23.4,6,7,2,0,1,0
CLI00460,Plus,Mensal,Débito automático,Parceiro,45,63.92,20,10.2,37.5,12,9,0,0,1,0
CLI00461,Plus,Anual,Débito automático,Parceiro,37,71.91,10,9.6,34.1,7,7,2,0,0,0
CLI00462,Essencial,Mensal,Cartão,Busca orgânica,63,47.4,5,2.0,13.1,7,9,0,0,0,0
CLI00463,Premium,Mensal,Cartão,Indicação,44,107.91,10,2.1,36.8,4,4,0,1,1,0
CLI00464,Essencial,Mensal,Cartão,Mídia paga,54,49.9,0,5.8,65.7,12,8,0,0,0,0
CLI00465,Plus,Anual,Cartão,Indicação,16,67.92,15,2.5,39.8,7,7,1,0,0,0
CLI00466,Plus,Anual,Pix,Indicação,9,71.91,10,1.8,14.9,6,7,0,0,0,0
CLI00467,Plus,Mensal,Cartão,Busca orgânica,12,79.9,0,3.5,18.3,5,7,1,0,1,0
CLI00468,Premium,Mensal,Boleto,Mídia paga,22,119.9,0,8.2,10.2,5,8,1,0,0,0
CLI00469,Essencial,Mensal,Cartão,Indicação,78,47.4,5,1.3,17.2,10,7,0,0,0,0
CLI00470,Plus,Mensal,Débito automático,Parceiro,17,71.91,10,4.5,8.0,6,10,0,0,0,0
CLI00471,Essencial,Anual,Cartão,Indicação,12,49.9,0,2.0,26.4,10,6,1,0,0,0
CLI00472,Plus,Mensal,Débito automático,Indicação,96,63.92,20,5.1,50.6,7,4,1,0,1,0
CLI00473,Essencial,Mensal,Pix,Indicação,31,47.4,5,3.1,9.2,7,7,0,0,0,0
CLI00474,Essencial,Mensal,Pix,Parceiro,18,42.42,15,1.6,12.6,5,10,0,0,0,0
CLI00475,Essencial,Mensal,Pix,Mídia paga,8,49.9,0,2.6,33.1,5,6,0,1,1,0
CLI00476,Essencial,Anual,Pix,Indicação,8,47.4,5,0.4,31.5,6,6,0,0,1,0
CLI00477,Essencial,Anual,Pix,Mídia paga,48,39.92,20,3.0,5.3,7,7,0,0,0,0
CLI00478,Plus,Mensal,Débito automático,Indicação,4,75.9,5,5.5,21.9,1,7,1,0,0,0
CLI00479,Plus,Anual,Débito automático,Indicação,24,71.91,10,5.6,40.3,7,6,3,0,0,0
CLI00480,Essencial,Mensal,Cartão,Indicação,61,44.91,10,9.7,16.3,4,7,1,1,0,0
CLI00481,Essencial,Anual,Boleto,Mídia paga,17,49.9,0,6.9,14.9,6,9,0,2,0,0
CLI00482,Essencial,Anual,Cartão,Busca orgânica,31,42.42,15,2.6,23.1,8,8,2,0,0,0
CLI00483,Plus,Mensal,Cartão,Mídia paga,14,75.9,5,7.9,6.4,5,8,0,0,0,0
CLI00484,Essencial,Anual,Cartão,Indicação,80,49.9,0,2.8,11.4,7,8,1,1,1,0
CLI00485,Essencial,Mensal,Cartão,Parceiro,34,44.91,10,3.5,27.1,4,5,1,1,1,0
CLI00486,Essencial,Anual,Cartão,Parceiro,60,49.9,0,6.5,53.8,12,7,1,0,0,0
CLI00487,Plus,Mensal,Débito automático,Indicação,26,67.92,15,2.1,41.7,12,7,1,0,0,0
CLI00488,Essencial,Mensal,Pix,Mídia paga,31,49.9,0,2.3,37.1,12,5,1,1,1,1
CLI00489,Plus,Anual,Boleto,Mídia paga,37,67.92,15,4.7,31.9,4,6,1,1,0,0
CLI00490,Plus,Mensal,Cartão,Parceiro,22,75.9,5,4.4,46.0,10,8,0,1,0,0
CLI00491,Plus,Mensal,Pix,Busca orgânica,44,71.91,10,2.6,8.7,2,9,0,0,0,0
CLI00492,Plus,Mensal,Cartão,Indicação,25,63.92,20,2.4,62.5,12,7,1,0,0,0
CLI00493,Plus,Mensal,Cartão,Busca orgânica,40,63.92,20,3.1,15.2,9,4,2,2,0,1
CLI00494,Essencial,Anual,Cartão,Mídia paga,61,42.42,15,1.5,42.0,5,8,1,0,0,0
CLI00495,Plus,Anual,Débito automático,Busca orgânica,29,71.91,10,2.4,34.3,8,6,0,0,1,0
CLI00496,Plus,Anual,Débito automático,Indicação,16,75.9,5,6.0,49.7,9,7,0,0,0,0
CLI00497,Essencial,Mensal,Cartão,Mídia paga,58,49.9,0,4.1,36.3,3,8,0,0,0,0
CLI00498,Plus,Mensal,Cartão,Mídia paga,37,75.9,5,3.0,62.3,10,2,1,1,0,1
CLI00499,Essencial,Mensal,Cartão,Busca orgânica,19,47.4,5,3.4,23.9,5,7,0,0,0,0
CLI00500,Plus,Mensal,Cartão,Busca orgânica,14,79.9,0,5.3,6.9,4,8,1,0,1,0
CLI00501,Plus,Anual,Débito automático,Busca orgânica,1,71.91,10,14.2,41.2,8,2,2,0,1,0
CLI00502,Premium,Mensal,Pix,Busca orgânica,26,113.9,5,2.2,14.7,5,7,1,1,0,0
